,dataset,rep,fold,score
735,nBag_50_nFeat_2_nInsPerBag_5,4,6,-2.162647328425416
736,nBag_50_nFeat_2_nInsPerBag_5,4,7,7.344454554645634
737,nBag_50_nFeat_2_nInsPerBag_5,4,8,2.74596318008845
738,nBag_50_nFeat_2_nInsPerBag_5,4,9,-2.021583863654986
739,nBag_50_nFeat_2_nInsPerBag_5,4,10,-1.229663602694249
740,nBag_50_nFeat_2_nInsPerBag_5,5,1,8.547762478485371
741,nBag_50_nFeat_2_nInsPerBag_5,5,2,-2.1621365737289393
742,nBag_50_nFeat_2_nInsPerBag_5,5,3,-2.610766144440198
743,nBag_50_nFeat_2_nInsPerBag_5,5,4,-9.781871368146417
744,nBag_50_nFeat_2_nInsPerBag_5,5,5,-11.398479468269144
745,nBag_50_nFeat_2_nInsPerBag_5,5,6,39.5020885547201
746,nBag_50_nFeat_2_nInsPerBag_5,5,7,-2.568088179773806
747,nBag_50_nFeat_2_nInsPerBag_5,5,8,1.0042364903031447
748,nBag_50_nFeat_2_nInsPerBag_5,5,9,54.536259804596135
749,nBag_50_nFeat_2_nInsPerBag_5,5,10,3.7022056840856394
750,nBag_50_nFeat_10_nInsPerBag_2,1,1,2.5357375923063703
751,nBag_50_nFeat_10_nInsPerBag_2,1,2,-1.0954507234190611
752,nBag_50_nFeat_10_nInsPerBag_2,1,3,-41.43193860771057
753,nBag_50_nFeat_10_nInsPerBag_2,1,4,1.6848781388331662
754,nBag_50_nFeat_10_nInsPerBag_2,1,5,-3.977003763805763
755,nBag_50_nFeat_10_nInsPerBag_2,1,6,-7.514775992956693
756,nBag_50_nFeat_10_nInsPerBag_2,1,7,-11.183575135020648
757,nBag_50_nFeat_10_nInsPerBag_2,1,8,5.518755771006463
758,nBag_50_nFeat_10_nInsPerBag_2,1,9,-0.9936040578666185
759,nBag_50_nFeat_10_nInsPerBag_2,1,10,1.871484950155688
760,nBag_50_nFeat_10_nInsPerBag_2,2,1,-2.6512122366082758
761,nBag_50_nFeat_10_nInsPerBag_2,2,2,2.68254173956241
762,nBag_50_nFeat_10_nInsPerBag_2,2,3,-2.3802426200777695
763,nBag_50_nFeat_10_nInsPerBag_2,2,4,-50.41713561068406
764,nBag_50_nFeat_10_nInsPerBag_2,2,5,-3.9819197022068593
765,nBag_50_nFeat_10_nInsPerBag_2,2,6,-2.7819878100031827
766,nBag_50_nFeat_10_nInsPerBag_2,2,7,2.762777058420291
767,nBag_50_nFeat_10_nInsPerBag_2,2,8,1.2606618310961295
768,nBag_50_nFeat_10_nInsPerBag_2,2,9,-157.6696
769,nBag_50_nFeat_10_nInsPerBag_2,2,10,-3.213780818498473
770,nBag_50_nFeat_10_nInsPerBag_2,3,1,-5.381787700359832
771,nBag_50_nFeat_10_nInsPerBag_2,3,2,2.1705532735872546
772,nBag_50_nFeat_10_nInsPerBag_2,3,3,-2.7208601561429937
773,nBag_50_nFeat_10_nInsPerBag_2,3,4,-0.8642867701404285
774,nBag_50_nFeat_10_nInsPerBag_2,3,5,1.1978201077633883
775,nBag_50_nFeat_10_nInsPerBag_2,3,6,1.3420748535149611
776,nBag_50_nFeat_10_nInsPerBag_2,3,7,2.8834466944345976
777,nBag_50_nFeat_10_nInsPerBag_2,3,8,-3.88119541277436
778,nBag_50_nFeat_10_nInsPerBag_2,3,9,-8.050003853119103
779,nBag_50_nFeat_10_nInsPerBag_2,3,10,-0.9748844624947482
780,nBag_50_nFeat_10_nInsPerBag_2,4,1,17.684467041854816
781,nBag_50_nFeat_10_nInsPerBag_2,4,2,-9.639344880938904
782,nBag_50_nFeat_10_nInsPerBag_2,4,3,8.129306148937317
783,nBag_50_nFeat_10_nInsPerBag_2,4,4,-1.1209951015965167
784,nBag_50_nFeat_10_nInsPerBag_2,4,5,1.3523702315915427
785,nBag_50_nFeat_10_nInsPerBag_2,4,6,2.661008388100021
786,nBag_50_nFeat_10_nInsPerBag_2,4,7,-2.240846504806909
787,nBag_50_nFeat_10_nInsPerBag_2,4,8,-3.6037701974865355
788,nBag_50_nFeat_10_nInsPerBag_2,4,9,1.541889364183725
789,nBag_50_nFeat_10_nInsPerBag_2,4,10,-4.374882612977851
790,nBag_50_nFeat_10_nInsPerBag_2,5,1,-3.1447112803864923
791,nBag_50_nFeat_10_nInsPerBag_2,5,2,1.4815132857534095
792,nBag_50_nFeat_10_nInsPerBag_2,5,3,10.772462787550742
793,nBag_50_nFeat_10_nInsPerBag_2,5,4,9.958407913330193
794,nBag_50_nFeat_10_nInsPerBag_2,5,5,-11.83997601069054
795,nBag_50_nFeat_10_nInsPerBag_2,5,6,-2.9326477404403244
796,nBag_50_nFeat_10_nInsPerBag_2,5,7,36.147540983606476
797,nBag_50_nFeat_10_nInsPerBag_2,5,8,-1.1266305580504976
798,nBag_50_nFeat_10_nInsPerBag_2,5,9,-5.850689380882939
799,nBag_50_nFeat_10_nInsPerBag_2,5,10,6.710533000296345
800,nBag_25_nFeat_5_nInsPerBag_2,1,1,-1.7603667882247236
801,nBag_25_nFeat_5_nInsPerBag_2,1,2,-1.7308848196812974
802,nBag_25_nFeat_5_nInsPerBag_2,1,3,1.5791943462897524
803,nBag_25_nFeat_5_nInsPerBag_2,1,4,1.3904055565365825
804,nBag_25_nFeat_5_nInsPerBag_2,1,5,-0.5695983276093773
805,nBag_25_nFeat_5_nInsPerBag_2,1,6,-3.8268041237113404
806,nBag_25_nFeat_5_nInsPerBag_2,1,7,0.9333682372077967
807,nBag_25_nFeat_5_nInsPerBag_2,1,8,-1.495393990929705
808,nBag_25_nFeat_5_nInsPerBag_2,1,9,3.8798449612403094
809,nBag_25_nFeat_5_nInsPerBag_2,1,10,-1.5284747684078148
810,nBag_25_nFeat_5_nInsPerBag_2,2,1,-3.894037419129219
811,nBag_25_nFeat_5_nInsPerBag_2,2,2,1.5028821834009765
812,nBag_25_nFeat_5_nInsPerBag_2,2,3,-0.7954868960897598
813,nBag_25_nFeat_5_nInsPerBag_2,2,4,-2.0895035485606206
814,nBag_25_nFeat_5_nInsPerBag_2,2,5,1.569835680751173
815,nBag_25_nFeat_5_nInsPerBag_2,2,6,1.2950745423664842
816,nBag_25_nFeat_5_nInsPerBag_2,2,7,-0.6170165701415703
817,nBag_25_nFeat_5_nInsPerBag_2,2,8,1.4765172635642287
818,nBag_25_nFeat_5_nInsPerBag_2,2,9,-3.5646524733876013
819,nBag_25_nFeat_5_nInsPerBag_2,2,10,1.288915837982052
820,nBag_25_nFeat_5_nInsPerBag_2,3,1,15.086709677419348
821,nBag_25_nFeat_5_nInsPerBag_2,3,2,2.443874760732841
822,nBag_25_nFeat_5_nInsPerBag_2,3,3,-1.946318260439832
823,nBag_25_nFeat_5_nInsPerBag_2,3,4,-4.871226086912362
824,nBag_25_nFeat_5_nInsPerBag_2,3,5,1.5029866379798438
825,nBag_25_nFeat_5_nInsPerBag_2,3,6,-2.367276617051299
826,nBag_25_nFeat_5_nInsPerBag_2,3,7,3.822440410028406
827,nBag_25_nFeat_5_nInsPerBag_2,3,8,-1.5190291262135922
828,nBag_25_nFeat_5_nInsPerBag_2,3,9,-6.845375074716078
829,nBag_25_nFeat_5_nInsPerBag_2,3,10,44.592819940476154
830,nBag_25_nFeat_5_nInsPerBag_2,4,1,2.559967219832002
831,nBag_25_nFeat_5_nInsPerBag_2,4,2,-2.339748439568754
832,nBag_25_nFeat_5_nInsPerBag_2,4,3,2.8099077504176653
833,nBag_25_nFeat_5_nInsPerBag_2,4,4,4.484803740617695
834,nBag_25_nFeat_5_nInsPerBag_2,4,5,-1.3347199614155663
835,nBag_25_nFeat_5_nInsPerBag_2,4,6,-14.182692307692319
836,nBag_25_nFeat_5_nInsPerBag_2,4,7,-6.6237827715355815
837,nBag_25_nFeat_5_nInsPerBag_2,4,8,-0.6506003430531732
838,nBag_25_nFeat_5_nInsPerBag_2,4,9,-1.2987497400707007
839,nBag_25_nFeat_5_nInsPerBag_2,4,10,1.3012362637362636
840,nBag_25_nFeat_5_nInsPerBag_2,5,1,1.5571116555001328
841,nBag_25_nFeat_5_nInsPerBag_2,5,2,-1.8264997972177366
842,nBag_25_nFeat_5_nInsPerBag_2,5,3,1.780587815810921
843,nBag_25_nFeat_5_nInsPerBag_2,5,4,-1.6558046821985972
844,nBag_25_nFeat_5_nInsPerBag_2,5,5,-0.7483534192825112
845,nBag_25_nFeat_5_nInsPerBag_2,5,6,-1.6308910224018862
846,nBag_25_nFeat_5_nInsPerBag_2,5,7,2.710890972483981
847,nBag_25_nFeat_5_nInsPerBag_2,5,8,1.7584053470159329
848,nBag_25_nFeat_5_nInsPerBag_2,5,9,-2.3258326297025986
849,nBag_25_nFeat_5_nInsPerBag_2,5,10,2.557915740553648
850,nBag_25_nFeat_10_nInsPerBag_2,1,1,-3.0243359248461292
851,nBag_25_nFeat_10_nInsPerBag_2,1,2,1.009090909090909
852,nBag_25_nFeat_10_nInsPerBag_2,1,3,-3.0875026167050454
853,nBag_25_nFeat_10_nInsPerBag_2,1,4,0.8859174817467971
854,nBag_25_nFeat_10_nInsPerBag_2,1,5,1.0547966411429777
855,nBag_25_nFeat_10_nInsPerBag_2,1,6,0.5526139088729016
856,nBag_25_nFeat_10_nInsPerBag_2,1,7,5.43634061411839
857,nBag_25_nFeat_10_nInsPerBag_2,1,8,-3.2655971479500887
858,nBag_25_nFeat_10_nInsPerBag_2,1,9,0.3385689354275742
859,nBag_25_nFeat_10_nInsPerBag_2,1,10,1.2559635182530235
860,nBag_25_nFeat_10_nInsPerBag_2,2,1,-24.902861921955004
861,nBag_25_nFeat_10_nInsPerBag_2,2,2,1.5404337354721815
862,nBag_25_nFeat_10_nInsPerBag_2,2,3,426.6583333333321
863,nBag_25_nFeat_10_nInsPerBag_2,2,4,-4.492802545299343
864,nBag_25_nFeat_10_nInsPerBag_2,2,5,1.5449248032123994
865,nBag_25_nFeat_10_nInsPerBag_2,2,6,-1.8399906311370555
866,nBag_25_nFeat_10_nInsPerBag_2,2,7,1.0385001673920324
867,nBag_25_nFeat_10_nInsPerBag_2,2,8,2.150984682713348
868,nBag_25_nFeat_10_nInsPerBag_2,2,9,5.617924528301887
869,nBag_25_nFeat_10_nInsPerBag_2,2,10,1.3547848114910932
870,nBag_25_nFeat_10_nInsPerBag_2,3,1,1.04170184028364
871,nBag_25_nFeat_10_nInsPerBag_2,3,2,3.155969634230504
872,nBag_25_nFeat_10_nInsPerBag_2,3,3,-1.4366866866866868
873,nBag_25_nFeat_10_nInsPerBag_2,3,4,1.214103982300885
874,nBag_25_nFeat_10_nInsPerBag_2,3,5,0.5869481519507186
875,nBag_25_nFeat_10_nInsPerBag_2,3,6,-6.6250261560996035
876,nBag_25_nFeat_10_nInsPerBag_2,3,7,0.9743756503642039
877,nBag_25_nFeat_10_nInsPerBag_2,3,8,2.1808416389811733
878,nBag_25_nFeat_10_nInsPerBag_2,3,9,1.6298997265268913
879,nBag_25_nFeat_10_nInsPerBag_2,3,10,1.4823314092636912
880,nBag_25_nFeat_10_nInsPerBag_2,4,1,0.6764079407003494
881,nBag_25_nFeat_10_nInsPerBag_2,4,2,2.288284766874484
882,nBag_25_nFeat_10_nInsPerBag_2,4,3,1.1682609291489654
883,nBag_25_nFeat_10_nInsPerBag_2,4,4,-2.0603275957801226
884,nBag_25_nFeat_10_nInsPerBag_2,4,5,-7.408759689922477
885,nBag_25_nFeat_10_nInsPerBag_2,4,6,13.60811930405966
886,nBag_25_nFeat_10_nInsPerBag_2,4,7,1.2144236229415104
887,nBag_25_nFeat_10_nInsPerBag_2,4,8,6.534733441033925
888,nBag_25_nFeat_10_nInsPerBag_2,4,9,0.8837623441800228
889,nBag_25_nFeat_10_nInsPerBag_2,4,10,0.9526206798057697
890,nBag_25_nFeat_10_nInsPerBag_2,5,1,1.3715659812533736
891,nBag_25_nFeat_10_nInsPerBag_2,5,2,1.0983560727735173
892,nBag_25_nFeat_10_nInsPerBag_2,5,3,-1.2694869486948694
893,nBag_25_nFeat_10_nInsPerBag_2,5,4,2.5591246903385634
894,nBag_25_nFeat_10_nInsPerBag_2,5,5,0.9228473019517794
895,nBag_25_nFeat_10_nInsPerBag_2,5,6,-1.1444870759289179
896,nBag_25_nFeat_10_nInsPerBag_2,5,7,0.48352061278317754
897,nBag_25_nFeat_10_nInsPerBag_2,5,8,4.619305344798517
898,nBag_25_nFeat_10_nInsPerBag_2,5,9,0.7479085086669239
899,nBag_25_nFeat_10_nInsPerBag_2,5,10,5.617924528301887
